Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
Joakim Noah,CHI,26,6,3,3,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,100,0.0,0.5,0.5,0.2,0.2,0.0,0.0,0.5,1.3
Marc Gasol,MEM,26,6,3,3,1.7,0.3,0.2,0.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.2,0.2,1.2
Mario Chalmers,MIA,25,6,3,3,2.3,0.5,0.2,0.2,100,0.2,0.2,100,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-1.3
Mike Conley,MEM,23,6,3,3,1.7,0.7,0.2,0.3,50.0,0.2,0.2,100,0.2,0.3,50.0,0.2,0.0,0.2,0.5,0.2,0.2,0.0,0.0,0.3
O.J. Mayo,MEM,23,6,3,3,1.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.5
Peja Stojakovic,DAL,34,6,4,2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.5
Ronnie Brewer,CHI,26,6,3,3,0.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,100,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,-1.3
Serge Ibaka,OKC,21,6,3,3,1.8,0.3,0.2,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.2,0.3,1.2
Shane Battier,MEM,32,6,3,3,1.3,0.5,0.2,0.2,100,0.2,0.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Taj Gibson,CHI,26,6,2,4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8
Tony Allen,MEM,29,6,3,3,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.0
Udonis Haslem,MIA,31,6,3,3,2.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.3,0.0,0.2,-1.7
Carlos Boozer,CHI,29,5,3,2,1.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,2.8
